"id","fecha","razon_uso","clave","descripcion","lugar_de_uso","monto","periodo_fact_c_diaria","tipo_razon_uso","id_viaje","grupo_viaje","id_presupuesto"
A015088,2024-11-12,P.VIAJE,transporte,transporte_18,P.VIAJE9,-113934.0,202411,especifico,V141,G079,P074
A015089,2024-11-12,SUSCRIPCION,hogar,hogar_8920,SUSCRIPCION8,-51330.0,202411,regular,,,
A015090,2024-11-12,NECESIDAD,consumible,consumible_5492,NECESIDAD10,-1627.5,202411,regular,,,
A015091,2024-11-12,LIBRE,consumible,consumible_2988,LIBRE1,-1627.5,202411,regular,,,
A015092,2024-11-13,SUSCRIPCION,gustos,gustos_9365,SUSCRIPCION3,-3312.45,202411,regular,,,
A015094,2024-11-13,NECESIDAD,consumible,consumible_4593,NECESIDAD9,-6492.0,202411,regular,,,
A015095,2024-11-13,NECESIDAD,consumible,consumible_5329,NECESIDAD3,-3313.86,202411,regular,,,
A015096,2024-11-13,NECESIDAD,consumible,consumible_6014,NECESIDAD8,-4870.5,202411,regular,,,
A015097,2024-11-13,NECESIDAD,consumible,consumible_4304,NECESIDAD8,-6153.6,202411,regular,,,
A015098,2024-11-13,NECESIDAD,consumible,consumible_6641,NECESIDAD1,-7301.34,202411,regular,,,
A015099,2024-11-13,NECESIDAD,consumible,consumible_5818,NECESIDAD4,-1972.9499999999998,202411,regular,,,
A015100,2024-11-13,NECESIDAD,consumible,consumible_6985,NECESIDAD7,-2174.58,202411,regular,,,
A015101,2024-11-13,NECESIDAD,consumible,consumible_7612,NECESIDAD10,-4379.115,202411,regular,,,
A015102,2024-11-13,NECESIDAD,consumible,consumible_7338,NECESIDAD4,-4379.115,202411,regular,,,
A015103,2024-11-13,NECESIDAD,consumible,consumible_5574,NECESIDAD8,-1323.645,202411,regular,,,
A015104,2024-11-13,NECESIDAD,consumible,consumible_6140,NECESIDAD2,-2042.04,202411,regular,,,
A015105,2024-11-13,NECESIDAD,consumible,consumible_4715,NECESIDAD7,-1278.525,202411,regular,,,
A015106,2024-11-13,NECESIDAD,consumible,consumible_6482,NECESIDAD10,-835.785,202411,regular,,,
A015107,2024-11-13,NECESIDAD,consumible,consumible_6917,NECESIDAD5,-3883.5,202411,regular,,,
A015108,2024-11-13,LIBRE,transaccion,transaccion_10,LIBRE10,-1063.5,202411,regular,,,
A015109,2024-11-14,SUSCRIPCION,hogar,hogar_8919,SUSCRIPCION9,-14035.5,202411,regular,,,
A015110,2024-11-14,P.GUSTOS,gustos,"2.gustos_14",P.GUSTOS7,-96943.5,202411,especifico,,,P002
A015111,2024-11-15,RECREACION,consumible,consumible_10495,RECREACION5,-5364.0,202411,regular,,,
A015112,2024-11-15,RECREACION,consumible,consumible_10290,RECREACION10,-7690.5,202411,regular,,,
A015113,2024-11-15,RECREACION,consumible,consumible_13980,RECREACION10,-11286.0,202411,regular,,,
A015114,2024-11-15,RECREACION,recreacion,recreacion_12,RECREACION3,-3178.5,202411,regular,,,
A015115,2024-11-15,RECREACION,transporte,transporte_17,RECREACION3,-5646.0,202411,regular,,,
A015116,2024-11-20,NECESIDAD,consumible,consumible_7609,NECESIDAD3,-4188.765,202411,regular,,,
A015117,2024-11-20,NECESIDAD,consumible,consumible_6138,NECESIDAD4,-1980.7050000000002,202411,regular,,,
A015118,2024-11-20,NECESIDAD,consumible,consumible_5573,NECESIDAD9,-807.5849999999999,202411,regular,,,
A015119,2024-11-20,NECESIDAD,consumible,consumible_5221,NECESIDAD1,-370.485,202411,regular,,,
A015120,2024-11-20,NECESIDAD,consumible,consumible_6967,NECESIDAD5,-1829.1299999999999,202411,regular,,,
A015121,2024-11-20,NECESIDAD,consumible,consumible_8141,NECESIDAD1,-3566.25,202411,regular,,,
A015122,2024-11-20,NECESIDAD,consumible,consumible_8005,NECESIDAD7,-13399.59,202411,regular,,,
A015123,2024-11-20,NECESIDAD,consumible,consumible_5134,NECESIDAD8,-1662.75,202411,regular,,,
A015124,2024-11-20,NECESIDAD,consumible,consumible_5778,NECESIDAD4,-1874.25,202411,regular,,,
A015125,2024-11-20,NECESIDAD,consumible,consumible_8352,NECESIDAD10,-6315.75,202411,regular,,,
A015126,2024-11-20,NECESIDAD,consumible,consumible_6371,NECESIDAD1,-13061.19,202411,regular,,,
A015127,2024-11-20,NECESIDAD,consumible,consumible_5860,NECESIDAD2,-4233.885,202411,regular,,,
