"id","id_creditos","periodo_inicio","periodo_corte","tipo_credito","primer_dia_mes_corte"
A011150,94,202301,202302,gasto,2023-02-01
A011151,94,202301,202302,gasto,2023-02-01
A011152,94,202301,202302,gasto,2023-02-01
A011153,94,202301,202302,gasto,2023-02-01
A011154,94,202301,202302,gasto,2023-02-01
A011155,94,202301,202302,gasto,2023-02-01
A011156,94,202301,202302,gasto,2023-02-01
A011157,94,202301,202302,gasto,2023-02-01
A011158,94,202301,202302,gasto,2023-02-01
A011159,94,202301,202302,gasto,2023-02-01
A011160,94,202301,202302,gasto,2023-02-01
A011161,94,202301,202302,gasto,2023-02-01
A011162,94,202301,202302,gasto,2023-02-01
A011163,94,202301,202302,gasto,2023-02-01
A011164,94,202301,202302,gasto,2023-02-01
A011165,94,202301,202302,gasto,2023-02-01
A011166,94,202301,202302,gasto,2023-02-01
A011167,94,202301,202302,gasto,2023-02-01
A011168,94,202301,202302,gasto,2023-02-01
A011169,94,202301,202302,gasto,2023-02-01
A011170,94,202301,202302,gasto,2023-02-01
A011171,94,202301,202302,gasto,2023-02-01
A011172,94,202301,202302,gasto,2023-02-01
A011173,94,202301,202302,gasto,2023-02-01
A011174,94,202301,202302,gasto,2023-02-01
A011175,94,202301,202302,gasto,2023-02-01
A011176,94,202301,202302,gasto,2023-02-01
A011177,94,202301,202302,gasto,2023-02-01
A011178,94,202301,202302,gasto,2023-02-01
A011179,94,202301,202302,gasto,2023-02-01
A011180,94,202301,202302,gasto,2023-02-01
A011181,94,202301,202302,gasto,2023-02-01
A011182,94,202301,202302,gasto,2023-02-01
A011183,94,202301,202302,gasto,2023-02-01
A011184,94,202301,202302,gasto,2023-02-01
A011185,94,202301,202302,gasto,2023-02-01
A011186,94,202301,202302,gasto,2023-02-01
A011187,94,202301,202302,gasto,2023-02-01
A011188,94,202301,202302,gasto,2023-02-01
A011189,94,202301,202302,gasto,2023-02-01
A011190,94,202301,202302,gasto,2023-02-01
A011191,94,202301,202302,gasto,2023-02-01
A011192,94,202301,202302,gasto,2023-02-01
A011193,94,202301,202302,gasto,2023-02-01
A011194,94,202301,202302,gasto,2023-02-01
A011195,94,202301,202302,gasto,2023-02-01
A011196,94,202301,202302,gasto,2023-02-01
A011197,94,202301,202302,gasto,2023-02-01
A011198,94,202301,202302,gasto,2023-02-01
A011199,94,202301,202302,gasto,2023-02-01
A011200,94,202301,202302,gasto,2023-02-01
A011207,94,202301,202302,gasto,2023-02-01
A011210,94,202301,202302,gasto,2023-02-01
A011211,94,202301,202302,gasto,2023-02-01
A011212,94,202301,202302,gasto,2023-02-01
A011213,94,202301,202302,gasto,2023-02-01
A011214,94,202301,202302,gasto,2023-02-01
A011215,94,202301,202302,gasto,2023-02-01
A011216,94,202301,202302,gasto,2023-02-01
A011217,94,202301,202302,gasto,2023-02-01
A011218,94,202301,202302,gasto,2023-02-01
A011219,94,202301,202302,gasto,2023-02-01
A011220,94,202301,202302,gasto,2023-02-01
A011221,94,202301,202302,gasto,2023-02-01
A011222,94,202301,202302,gasto,2023-02-01
A011223,94,202301,202302,gasto,2023-02-01
A011224,94,202301,202302,gasto,2023-02-01
A011228,94,202301,202302,gasto,2023-02-01
A011229,94,202301,202302,gasto,2023-02-01
A011230,94,202301,202302,gasto,2023-02-01
A011231,94,202301,202302,gasto,2023-02-01
A011232,94,202301,202302,gasto,2023-02-01
A011233,94,202301,202302,gasto,2023-02-01
A011234,94,202301,202302,gasto,2023-02-01
A011235,94,202301,202302,gasto,2023-02-01
A011236,94,202301,202302,gasto,2023-02-01
A011238,94,202301,202302,gasto,2023-02-01
A011239,94,202301,202302,gasto,2023-02-01
A011240,94,202301,202302,gasto,2023-02-01
A011241,94,202301,202302,gasto,2023-02-01
A011242,94,202301,202302,gasto,2023-02-01
A011243,94,202301,202302,gasto,2023-02-01
A011244,94,202301,202302,gasto,2023-02-01
A011245,94,202301,202302,gasto,2023-02-01
A011246,94,202301,202302,gasto,2023-02-01
A011247,94,202301,202302,gasto,2023-02-01
A011248,94,202301,202302,gasto,2023-02-01
A011249,94,202301,202302,gasto,2023-02-01
A011250,94,202301,202302,gasto,2023-02-01
A011251,94,202301,202302,gasto,2023-02-01
A011252,94,202301,202302,gasto,2023-02-01
A011253,94,202301,202302,gasto,2023-02-01
A011254,94,202301,202302,gasto,2023-02-01
A011256,94,202301,202302,deposito,2023-02-01
A011258,94,202301,202302,gasto,2023-02-01
A011259,94,202301,202302,gasto,2023-02-01
A011260,94,202301,202302,gasto,2023-02-01
A011261,94,202301,202302,gasto,2023-02-01
A011262,94,202301,202302,gasto,2023-02-01
A011263,94,202301,202302,gasto,2023-02-01
A011264,94,202301,202302,gasto,2023-02-01
A011265,94,202301,202302,gasto,2023-02-01
A011269,94,202301,202302,gasto,2023-02-01
A011270,94,202301,202302,gasto,2023-02-01
A011271,94,202301,202302,gasto,2023-02-01
A011278,94,202301,202302,gasto,2023-02-01
A011279,94,202301,202302,gasto,2023-02-01
A011280,94,202301,202302,gasto,2023-02-01
A011281,94,202301,202302,gasto,2023-02-01
A011282,94,202301,202302,gasto,2023-02-01
A011283,94,202301,202302,gasto,2023-02-01
A011284,94,202301,202302,gasto,2023-02-01
A011285,94,202301,202302,gasto,2023-02-01
A011286,94,202301,202302,gasto,2023-02-01
A011287,94,202301,202302,gasto,2023-02-01
A011288,94,202301,202302,gasto,2023-02-01
A011289,94,202301,202302,gasto,2023-02-01
A011290,94,202301,202302,gasto,2023-02-01
A011291,94,202301,202302,gasto,2023-02-01
A011292,94,202301,202302,gasto,2023-02-01
A011293,94,202301,202302,gasto,2023-02-01
A011294,94,202301,202302,gasto,2023-02-01
A011295,94,202301,202302,gasto,2023-02-01
A011296,94,202301,202302,gasto,2023-02-01
A011297,94,202301,202302,gasto,2023-02-01
A011298,94,202301,202302,gasto,2023-02-01
A011299,94,202301,202302,gasto,2023-02-01
A011300,94,202301,202302,gasto,2023-02-01
A011301,94,202301,202302,gasto,2023-02-01
A011302,94,202301,202302,gasto,2023-02-01
A011308,94,202301,202302,gasto,2023-02-01
A011309,94,202301,202302,gasto,2023-02-01
A011310,94,202301,202302,gasto,2023-02-01
A011311,94,202301,202302,gasto,2023-02-01
A011312,94,202301,202302,gasto,2023-02-01
A011313,94,202301,202302,gasto,2023-02-01
A011314,94,202301,202302,gasto,2023-02-01
A011315,94,202301,202302,gasto,2023-02-01
A011316,94,202301,202302,gasto,2023-02-01
A011317,94,202301,202302,gasto,2023-02-01
A011318,94,202301,202302,gasto,2023-02-01
A011320,94,202301,202302,gasto,2023-02-01
A011321,94,202301,202302,gasto,2023-02-01
A011322,94,202301,202302,gasto,2023-02-01
A011323,94,202301,202302,gasto,2023-02-01
A011324,94,202301,202302,gasto,2023-02-01
A011326,95,202302,202303,gasto,2023-03-01
A011327,95,202302,202303,gasto,2023-03-01
A011328,95,202302,202303,gasto,2023-03-01
A011329,95,202302,202303,gasto,2023-03-01
A011330,95,202302,202303,gasto,2023-03-01
A011331,95,202302,202303,gasto,2023-03-01
A011332,95,202302,202303,gasto,2023-03-01
A011333,95,202302,202303,gasto,2023-03-01
A011334,95,202302,202303,gasto,2023-03-01
A011335,95,202302,202303,gasto,2023-03-01
A011336,95,202302,202303,gasto,2023-03-01
A011337,95,202302,202303,gasto,2023-03-01
A011338,95,202302,202303,gasto,2023-03-01
A011339,95,202302,202303,gasto,2023-03-01
A011340,95,202302,202303,gasto,2023-03-01
A011341,95,202302,202303,gasto,2023-03-01
A011342,95,202302,202303,gasto,2023-03-01
A011345,95,202302,202303,gasto,2023-03-01
A011346,95,202302,202303,gasto,2023-03-01
A011347,95,202302,202303,gasto,2023-03-01
A011348,95,202302,202303,gasto,2023-03-01
A011349,95,202302,202303,gasto,2023-03-01
A011351,95,202302,202303,gasto,2023-03-01
A011352,95,202302,202303,gasto,2023-03-01
A011353,95,202302,202303,gasto,2023-03-01
A011354,95,202302,202303,gasto,2023-03-01
A011355,95,202302,202303,gasto,2023-03-01
A011356,95,202302,202303,deposito,2023-03-01
A011357,95,202302,202303,gasto,2023-03-01
A011358,95,202302,202303,gasto,2023-03-01
A011359,95,202302,202303,gasto,2023-03-01
A011360,95,202302,202303,gasto,2023-03-01
A011361,95,202302,202303,gasto,2023-03-01
A011362,95,202302,202303,gasto,2023-03-01
A011363,95,202302,202303,gasto,2023-03-01
A011364,95,202302,202303,gasto,2023-03-01
A011365,95,202302,202303,gasto,2023-03-01
A011366,95,202302,202303,gasto,2023-03-01
A011367,95,202302,202303,gasto,2023-03-01
A011368,95,202302,202303,gasto,2023-03-01
A011369,95,202302,202303,gasto,2023-03-01
A011370,95,202302,202303,gasto,2023-03-01
A011371,95,202302,202303,gasto,2023-03-01
A011374,95,202302,202303,gasto,2023-03-01
A011375,95,202302,202303,gasto,2023-03-01
A011376,95,202302,202303,gasto,2023-03-01
A011377,95,202302,202303,gasto,2023-03-01
A011378,95,202302,202303,gasto,2023-03-01
A011379,95,202302,202303,gasto,2023-03-01
A011380,95,202302,202303,gasto,2023-03-01
A011381,95,202302,202303,gasto,2023-03-01
A011382,95,202302,202303,gasto,2023-03-01
A011383,95,202302,202303,gasto,2023-03-01
A011384,95,202302,202303,gasto,2023-03-01
A011385,95,202302,202303,gasto,2023-03-01
A011386,95,202302,202303,gasto,2023-03-01
A011387,95,202302,202303,gasto,2023-03-01
A011388,95,202302,202303,gasto,2023-03-01
A011389,95,202302,202303,gasto,2023-03-01
A011390,95,202302,202303,gasto,2023-03-01
A011391,95,202302,202303,gasto,2023-03-01
A011392,95,202302,202303,gasto,2023-03-01
A011393,95,202302,202303,gasto,2023-03-01
A011394,95,202302,202303,gasto,2023-03-01
A011395,95,202302,202303,gasto,2023-03-01
A011396,95,202302,202303,gasto,2023-03-01
A011397,95,202302,202303,gasto,2023-03-01
A011398,95,202302,202303,gasto,2023-03-01
A011399,95,202302,202303,gasto,2023-03-01
A011400,95,202302,202303,gasto,2023-03-01
A011401,95,202302,202303,gasto,2023-03-01
A011402,95,202302,202303,gasto,2023-03-01
A011403,95,202302,202303,gasto,2023-03-01
A011404,95,202302,202303,gasto,2023-03-01
A011405,95,202302,202303,gasto,2023-03-01
A011406,95,202302,202303,gasto,2023-03-01
A011407,95,202302,202303,gasto,2023-03-01
A011408,95,202302,202303,gasto,2023-03-01
A011410,95,202302,202303,gasto,2023-03-01
A011417,95,202302,202303,gasto,2023-03-01
A011418,95,202302,202303,gasto,2023-03-01
A011419,95,202302,202303,gasto,2023-03-01
A011420,95,202302,202303,gasto,2023-03-01
A011421,95,202302,202303,gasto,2023-03-01
A011422,95,202302,202303,gasto,2023-03-01
A011423,95,202302,202303,gasto,2023-03-01
A011424,95,202302,202303,gasto,2023-03-01
A011425,95,202302,202303,gasto,2023-03-01
A011426,95,202302,202303,gasto,2023-03-01
A011427,95,202302,202303,gasto,2023-03-01
A011428,95,202302,202303,gasto,2023-03-01
A011429,95,202302,202303,gasto,2023-03-01
A011430,95,202302,202303,gasto,2023-03-01
A011431,95,202302,202303,gasto,2023-03-01
A011435,95,202302,202303,gasto,2023-03-01
A011436,95,202302,202303,gasto,2023-03-01
A011437,95,202302,202303,gasto,2023-03-01
A011438,95,202302,202303,gasto,2023-03-01
A011439,95,202302,202303,gasto,2023-03-01
A011440,95,202302,202303,gasto,2023-03-01
A011442,95,202302,202303,deposito,2023-03-01
A011445,95,202302,202303,gasto,2023-03-01
A011446,95,202302,202303,gasto,2023-03-01
A011448,95,202302,202303,gasto,2023-03-01
A011449,95,202302,202303,gasto,2023-03-01
A011450,95,202302,202303,gasto,2023-03-01
A011451,95,202302,202303,gasto,2023-03-01
A011452,95,202302,202303,gasto,2023-03-01
A011453,95,202302,202303,gasto,2023-03-01
A011454,95,202302,202303,gasto,2023-03-01
A011455,95,202302,202303,gasto,2023-03-01
A011456,95,202302,202303,gasto,2023-03-01
A011457,95,202302,202303,gasto,2023-03-01
A011458,95,202302,202303,gasto,2023-03-01
A011459,95,202302,202303,gasto,2023-03-01
A011460,95,202302,202303,gasto,2023-03-01
A011461,95,202302,202303,gasto,2023-03-01
A011462,95,202302,202303,gasto,2023-03-01
A011463,95,202302,202303,gasto,2023-03-01
A011464,95,202302,202303,gasto,2023-03-01
A011465,95,202302,202303,gasto,2023-03-01
A011466,95,202302,202303,gasto,2023-03-01
A011470,95,202302,202303,gasto,2023-03-01
A011471,95,202302,202303,gasto,2023-03-01
A011472,95,202302,202303,gasto,2023-03-01
A011473,95,202302,202303,gasto,2023-03-01
A011474,95,202302,202303,gasto,2023-03-01
A011475,95,202302,202303,gasto,2023-03-01
A011476,95,202302,202303,gasto,2023-03-01
A011477,95,202302,202303,gasto,2023-03-01
A011478,95,202302,202303,gasto,2023-03-01
A011479,95,202302,202303,gasto,2023-03-01
A011480,95,202302,202303,gasto,2023-03-01
A011481,95,202302,202303,gasto,2023-03-01
A011482,95,202302,202303,gasto,2023-03-01
A011483,96,202303,202304,gasto,2023-04-01
A011484,96,202303,202304,gasto,2023-04-01
A011485,96,202303,202304,gasto,2023-04-01
A011487,96,202303,202304,gasto,2023-04-01
A011488,96,202303,202304,gasto,2023-04-01
A011489,96,202303,202304,gasto,2023-04-01
A011490,96,202303,202304,gasto,2023-04-01
A011491,96,202303,202304,gasto,2023-04-01
A011492,96,202303,202304,gasto,2023-04-01
A011493,96,202303,202304,gasto,2023-04-01
A011494,96,202303,202304,gasto,2023-04-01
A011495,96,202303,202304,gasto,2023-04-01
A011496,96,202303,202304,gasto,2023-04-01
A011497,96,202303,202304,gasto,2023-04-01
A011498,96,202303,202304,gasto,2023-04-01
A011499,96,202303,202304,gasto,2023-04-01
A011500,96,202303,202304,gasto,2023-04-01
A011501,96,202303,202304,gasto,2023-04-01
A011502,96,202303,202304,gasto,2023-04-01
A011503,96,202303,202304,gasto,2023-04-01
A011504,96,202303,202304,gasto,2023-04-01
A011505,96,202303,202304,gasto,2023-04-01
A011506,96,202303,202304,gasto,2023-04-01
A011507,96,202303,202304,gasto,2023-04-01
A011508,96,202303,202304,gasto,2023-04-01
A011509,96,202303,202304,gasto,2023-04-01
A011510,96,202303,202304,gasto,2023-04-01
A011511,96,202303,202304,gasto,2023-04-01
A011512,96,202303,202304,gasto,2023-04-01
A011513,96,202303,202304,gasto,2023-04-01
A011514,96,202303,202304,gasto,2023-04-01
A011515,96,202303,202304,gasto,2023-04-01
A011516,96,202303,202304,gasto,2023-04-01
A011517,96,202303,202304,gasto,2023-04-01
A011518,96,202303,202304,gasto,2023-04-01
A011519,96,202303,202304,gasto,2023-04-01
A011520,96,202303,202304,gasto,2023-04-01
A011521,96,202303,202304,gasto,2023-04-01
A011522,96,202303,202304,gasto,2023-04-01
A011524,96,202303,202304,gasto,2023-04-01
A011525,96,202303,202304,gasto,2023-04-01
A011526,96,202303,202304,gasto,2023-04-01
A011527,96,202303,202304,gasto,2023-04-01
A011528,96,202303,202304,gasto,2023-04-01
A011529,96,202303,202304,gasto,2023-04-01
A011530,96,202303,202304,gasto,2023-04-01
A011531,96,202303,202304,gasto,2023-04-01
A011532,96,202303,202304,gasto,2023-04-01
A011533,96,202303,202304,gasto,2023-04-01
A011534,96,202303,202304,gasto,2023-04-01
A011535,96,202303,202304,gasto,2023-04-01
A011536,96,202303,202304,gasto,2023-04-01
A011537,96,202303,202304,gasto,2023-04-01
A011539,96,202303,202304,gasto,2023-04-01
A011540,96,202303,202304,gasto,2023-04-01
A011541,96,202303,202304,gasto,2023-04-01
A011542,96,202303,202304,gasto,2023-04-01
A011543,96,202303,202304,gasto,2023-04-01
A011544,96,202303,202304,gasto,2023-04-01
A011545,96,202303,202304,gasto,2023-04-01
A011546,96,202303,202304,gasto,2023-04-01
A011547,96,202303,202304,gasto,2023-04-01
A011548,96,202303,202304,gasto,2023-04-01
A011549,96,202303,202304,gasto,2023-04-01
A011550,96,202303,202304,gasto,2023-04-01
A011551,96,202303,202304,gasto,2023-04-01
A011552,96,202303,202304,gasto,2023-04-01
A011553,96,202303,202304,gasto,2023-04-01
A011554,96,202303,202304,gasto,2023-04-01
A011555,96,202303,202304,gasto,2023-04-01
A011556,96,202303,202304,gasto,2023-04-01
A011557,96,202303,202304,gasto,2023-04-01
A011558,96,202303,202304,gasto,2023-04-01
A011564,96,202303,202304,gasto,2023-04-01
A011565,96,202303,202304,gasto,2023-04-01
A011566,96,202303,202304,gasto,2023-04-01
A011567,96,202303,202304,gasto,2023-04-01
A011568,96,202303,202304,gasto,2023-04-01
A011569,96,202303,202304,gasto,2023-04-01
A011570,96,202303,202304,gasto,2023-04-01
A011571,96,202303,202304,gasto,2023-04-01
A011572,96,202303,202304,gasto,2023-04-01
A011574,96,202303,202304,gasto,2023-04-01
A011576,96,202303,202304,gasto,2023-04-01
A011577,96,202303,202304,gasto,2023-04-01
A011578,96,202303,202304,gasto,2023-04-01
A011579,96,202303,202304,gasto,2023-04-01
A011580,96,202303,202304,gasto,2023-04-01
A011581,96,202303,202304,gasto,2023-04-01
A011582,96,202303,202304,gasto,2023-04-01
A011583,96,202303,202304,gasto,2023-04-01
A011584,96,202303,202304,gasto,2023-04-01
A011585,96,202303,202304,gasto,2023-04-01
A011586,96,202303,202304,gasto,2023-04-01
A011587,96,202303,202304,gasto,2023-04-01
A011588,96,202303,202304,gasto,2023-04-01
A011589,96,202303,202304,gasto,2023-04-01
A011590,96,202303,202304,gasto,2023-04-01
A011591,96,202303,202304,gasto,2023-04-01
A011595,96,202303,202304,gasto,2023-04-01
A011596,96,202303,202304,gasto,2023-04-01
A011597,96,202303,202304,gasto,2023-04-01
A011598,96,202303,202304,gasto,2023-04-01
A011599,96,202303,202304,gasto,2023-04-01
A011600,96,202303,202304,gasto,2023-04-01
A011601,96,202303,202304,gasto,2023-04-01
A011602,96,202303,202304,gasto,2023-04-01
A011603,96,202303,202304,gasto,2023-04-01
A011604,96,202303,202304,gasto,2023-04-01
A011607,96,202303,202304,deposito,2023-04-01
A011610,96,202303,202304,gasto,2023-04-01
A011611,96,202303,202304,gasto,2023-04-01
A011612,96,202303,202304,gasto,2023-04-01
A011613,96,202303,202304,gasto,2023-04-01
A011614,96,202303,202304,gasto,2023-04-01
A011615,96,202303,202304,gasto,2023-04-01
A011616,96,202303,202304,gasto,2023-04-01
A011617,96,202303,202304,gasto,2023-04-01
A011618,96,202303,202304,gasto,2023-04-01
A011619,96,202303,202304,gasto,2023-04-01
A011620,96,202303,202304,gasto,2023-04-01
A011621,96,202303,202304,gasto,2023-04-01
A011622,96,202303,202304,gasto,2023-04-01
A011623,96,202303,202304,gasto,2023-04-01
A011624,96,202303,202304,gasto,2023-04-01
A011625,96,202303,202304,gasto,2023-04-01
A011626,96,202303,202304,gasto,2023-04-01
A011627,96,202303,202304,gasto,2023-04-01
A011628,96,202303,202304,gasto,2023-04-01
A011629,96,202303,202304,gasto,2023-04-01
A011630,96,202303,202304,gasto,2023-04-01
A011631,96,202303,202304,gasto,2023-04-01
A011632,96,202303,202304,gasto,2023-04-01
A011633,96,202303,202304,gasto,2023-04-01
A011634,96,202303,202304,gasto,2023-04-01
A011635,96,202303,202304,gasto,2023-04-01
A011636,96,202303,202304,gasto,2023-04-01
A011637,96,202303,202304,gasto,2023-04-01
A011638,96,202303,202304,gasto,2023-04-01
A011639,96,202303,202304,gasto,2023-04-01
A011640,96,202303,202304,gasto,2023-04-01
A011641,96,202303,202304,gasto,2023-04-01
A011642,96,202303,202304,gasto,2023-04-01
A011643,96,202303,202304,gasto,2023-04-01
A011644,96,202303,202304,gasto,2023-04-01
A011645,96,202303,202304,gasto,2023-04-01
A011646,96,202303,202304,gasto,2023-04-01
A011647,96,202303,202304,gasto,2023-04-01
A011648,96,202303,202304,gasto,2023-04-01
A011649,96,202303,202304,gasto,2023-04-01
A011650,96,202303,202304,gasto,2023-04-01
A011651,96,202303,202304,gasto,2023-04-01
A011652,96,202303,202304,gasto,2023-04-01
A011653,96,202303,202304,gasto,2023-04-01
A011654,96,202303,202304,gasto,2023-04-01
A011655,96,202303,202304,gasto,2023-04-01
A011657,97,202304,202305,gasto,2023-05-01
A011658,97,202304,202305,gasto,2023-05-01
A011659,97,202304,202305,gasto,2023-05-01
A011660,97,202304,202305,gasto,2023-05-01
A011661,97,202304,202305,gasto,2023-05-01
A011662,97,202304,202305,gasto,2023-05-01
A011663,97,202304,202305,gasto,2023-05-01
A011664,97,202304,202305,gasto,2023-05-01
A011665,97,202304,202305,gasto,2023-05-01
A011666,97,202304,202305,gasto,2023-05-01
A011672,97,202304,202305,gasto,2023-05-01
A011674,97,202304,202305,gasto,2023-05-01
A011674-1,97,202304,202305,gasto,2023-05-01
A011675,97,202304,202305,gasto,2023-05-01
A011676,97,202304,202305,gasto,2023-05-01
A011677,97,202304,202305,gasto,2023-05-01
A011678,97,202304,202305,gasto,2023-05-01
A011679,97,202304,202305,gasto,2023-05-01
A011680,97,202304,202305,gasto,2023-05-01
A011682,97,202304,202305,gasto,2023-05-01
A011683,97,202304,202305,gasto,2023-05-01
A011685,97,202304,202305,gasto,2023-05-01
A011686,97,202304,202305,gasto,2023-05-01
A011687,97,202304,202305,gasto,2023-05-01
A011688,97,202304,202305,gasto,2023-05-01
A011689,97,202304,202305,gasto,2023-05-01
A011690,97,202304,202305,gasto,2023-05-01
A011691,97,202304,202305,gasto,2023-05-01
